"STATION","NAME","DATE","TAVG"
"FRM00007535","GOURDON, FR","2020-05-27","20.8"
"FRM00007535","GOURDON, FR","2020-05-28","22.6"
"FRM00007535","GOURDON, FR","2020-05-29","21.4"
"FRM00007535","GOURDON, FR","2020-05-30","21.0"
"FRM00007535","GOURDON, FR","2020-05-31","22.4"
"FRM00007535","GOURDON, FR","2020-06-01","18.7"
"FRM00007535","GOURDON, FR","2020-06-02","19.2"
"FRM00007535","GOURDON, FR","2020-06-03","19.3"
"FRM00007535","GOURDON, FR","2020-06-04","14.9"
"FRM00007535","GOURDON, FR","2020-06-05","14.0"
"FRM00007535","GOURDON, FR","2020-06-06","16.1"
"FRM00007535","GOURDON, FR","2020-06-07","13.7"
"FRM00007535","GOURDON, FR","2020-06-08","12.8"
"FRM00007535","GOURDON, FR","2020-06-09","12.3"
"FRM00007535","GOURDON, FR","2020-06-10","13.4"
"FRM00007535","GOURDON, FR","2020-06-11","13.3"
"FRM00007535","GOURDON, FR","2020-06-12","15.3"
"FRM00007535","GOURDON, FR","2020-06-13","15.5"
"FRM00007535","GOURDON, FR","2020-06-14","15.4"
"FRM00007535","GOURDON, FR","2020-06-15","16.1"
"FRM00007535","GOURDON, FR","2020-06-16","15.4"
"FRM00007535","GOURDON, FR","2020-06-17","15.1"
"FRM00007535","GOURDON, FR","2020-06-18","14.7"
"FRM00007535","GOURDON, FR","2020-06-19","15.6"
"FRM00007535","GOURDON, FR","2020-06-20","17.8"
"FRM00007535","GOURDON, FR","2020-06-21","17.4"
"FRM00007535","GOURDON, FR","2020-06-22","20.8"
"FRM00007535","GOURDON, FR","2020-06-23","22.8"
"FRM00007535","GOURDON, FR","2020-06-24","25.7"
"FRM00007535","GOURDON, FR","2020-06-25","25.8"
"FRM00007535","GOURDON, FR","2020-06-26","22.3"
"FRM00007535","GOURDON, FR","2020-06-28","21.3"
"FRM00007535","GOURDON, FR","2020-06-29","19.8"
"FRM00007535","GOURDON, FR","2020-06-30","19.2"
"FRM00007535","GOURDON, FR","2020-07-01","19.9"
"FRM00007535","GOURDON, FR","2020-07-02","18.0"
"FRM00007535","GOURDON, FR","2020-07-03","16.4"
"FRM00007535","GOURDON, FR","2020-07-04","17.8"
"FRM00007535","GOURDON, FR","2020-07-05","20.4"
"FRM00007535","GOURDON, FR","2020-07-06","19.6"
"FRM00007535","GOURDON, FR","2020-07-07","18.8"
"FRM00007535","GOURDON, FR","2020-07-08","21.4"
"FRM00007535","GOURDON, FR","2020-07-09","24.1"
"FRM00007535","GOURDON, FR","2020-07-10","20.3"
"FRM00007535","GOURDON, FR","2020-07-11","21.3"
"FRM00007535","GOURDON, FR","2020-07-12","20.7"
"FRM00007535","GOURDON, FR","2020-07-13","20.9"
"FRM00007535","GOURDON, FR","2020-07-14","19.8"
"FRM00007535","GOURDON, FR","2020-07-15","17.7"
"FRM00007535","GOURDON, FR","2020-07-16","18.1"
"FRM00007535","GOURDON, FR","2020-07-17","20.1"
"FRM00007535","GOURDON, FR","2020-07-18","21.1"
"FRM00007535","GOURDON, FR","2020-07-19","24.1"
"FRM00007535","GOURDON, FR","2020-07-20","25.8"
"FRM00007535","GOURDON, FR","2020-07-21","26.1"
"FRM00007535","GOURDON, FR","2020-07-22","23.4"
"FRM00007535","GOURDON, FR","2020-07-23","25.0"
"FRM00007535","GOURDON, FR","2020-07-24","23.4"
"FRM00007535","GOURDON, FR","2020-07-25","19.8"
"FRM00007535","GOURDON, FR","2020-07-26","21.7"
"FRM00007535","GOURDON, FR","2020-07-27","26.7"
"FRM00007535","GOURDON, FR","2020-07-28","22.7"
"FRM00007535","GOURDON, FR","2020-07-29","23.9"
"FRM00007535","GOURDON, FR","2020-07-30","29.1"
"FRM00007535","GOURDON, FR","2020-07-31","30.1"
"FRM00007535","GOURDON, FR","2020-08-01","22.2"
"FRM00007535","GOURDON, FR","2020-08-02","20.3"
"FRM00007535","GOURDON, FR","2020-08-03","18.9"
"FRM00007535","GOURDON, FR","2020-08-04","18.9"
"FRM00007535","GOURDON, FR","2020-08-05","21.3"
"FRM00007535","GOURDON, FR","2020-08-06","25.6"
"FRM00007535","GOURDON, FR","2020-08-07","30.3"
"FRM00007535","GOURDON, FR","2020-08-08","27.1"
"FRM00007535","GOURDON, FR","2020-08-09","28.3"
"FRM00007535","GOURDON, FR","2020-08-10","27.8"
"FRM00007535","GOURDON, FR","2020-08-11","28.5"
"FRM00007535","GOURDON, FR","2020-08-12","25.7"
"FRM00007535","GOURDON, FR","2020-08-13","20.7"
"FRM00007535","GOURDON, FR","2020-08-14","21.1"
"FRM00007535","GOURDON, FR","2020-08-15","21.7"
"FRM00007535","GOURDON, FR","2020-08-16","20.2"
"FRM00007535","GOURDON, FR","2020-08-17","18.8"
"FRM00007535","GOURDON, FR","2020-08-18","20.9"
"FRM00007535","GOURDON, FR","2020-08-19","26.1"
"FRM00007535","GOURDON, FR","2020-08-20","28.4"
"FRM00007535","GOURDON, FR","2020-08-21","24.7"
"FRM00007535","GOURDON, FR","2020-08-22","20.4"
"FRM00007535","GOURDON, FR","2020-08-23","18.3"
"FRM00007535","GOURDON, FR","2020-08-24","18.2"
"FRM00007535","GOURDON, FR","2020-08-25","22.6"
"FRM00007535","GOURDON, FR","2020-08-26","22.2"
"FRM00007535","GOURDON, FR","2020-08-27","21.8"
"FRM00007535","GOURDON, FR","2020-08-28","17.4"
"FRM00007535","GOURDON, FR","2020-08-29","15.6"
"FRM00007535","GOURDON, FR","2020-08-30","15.0"
"FRM00007535","GOURDON, FR","2020-08-31","16.1"
"FRM00007535","GOURDON, FR","2020-09-01","16.2"
"FRM00007535","GOURDON, FR","2020-09-02","15.4"
"FRM00007535","GOURDON, FR","2020-09-03","17.8"
"FRM00007535","GOURDON, FR","2020-09-04","22.8"
"FRM00007535","GOURDON, FR","2020-09-05","21.4"
"FRM00007535","GOURDON, FR","2020-09-06","17.1"
"FRM00007535","GOURDON, FR","2020-09-07","15.6"
"FRM00007535","GOURDON, FR","2020-09-08","17.3"
"FRM00007535","GOURDON, FR","2020-09-09","19.6"
"FRM00007535","GOURDON, FR","2020-09-10","22.1"
"FRM00007535","GOURDON, FR","2020-09-11","21.3"
"FRM00007535","GOURDON, FR","2020-09-12","20.4"
"FRM00007535","GOURDON, FR","2020-09-13","22.5"
"FRM00007535","GOURDON, FR","2020-09-14","26.9"
"FRM00007535","GOURDON, FR","2020-09-15","24.2"
"FRM00007535","GOURDON, FR","2020-09-16","23.3"
"FRM00007535","GOURDON, FR","2020-09-17","24.6"
"FRM00007535","GOURDON, FR","2020-09-18","25.1"
"FRM00007535","GOURDON, FR","2020-09-19","21.7"
"FRM00007535","GOURDON, FR","2020-09-20","17.9"
"FRM00007535","GOURDON, FR","2020-09-21","18.2"
"FRM00007535","GOURDON, FR","2020-09-22","17.6"
"FRM00007535","GOURDON, FR","2020-09-23","17.7"
"FRM00007535","GOURDON, FR","2020-09-24","15.2"
"FRM00007535","GOURDON, FR","2020-09-25","10.2"
"FRM00007535","GOURDON, FR","2020-09-26","8.3"
"FRM00007535","GOURDON, FR","2020-09-27","7.9"
"FRM00007535","GOURDON, FR","2020-09-28","12.0"
"FRM00007535","GOURDON, FR","2020-09-29","11.0"
"FRM00007535","GOURDON, FR","2020-09-30","13.4"
"FRM00007535","GOURDON, FR","2020-10-01","13.9"
"FRM00007535","GOURDON, FR","2020-10-02","11.1"
"FRM00007535","GOURDON, FR","2020-10-03","10.5"
"FRM00007535","GOURDON, FR","2020-10-04","10.6"
"FRM00007535","GOURDON, FR","2020-10-05","11.7"
"FRM00007535","GOURDON, FR","2020-10-06","13.8"
"FRM00007535","GOURDON, FR","2020-10-07","13.2"
"FRM00007535","GOURDON, FR","2020-10-08","14.8"
"FRM00007535","GOURDON, FR","2020-10-09","13.4"
"FRM00007535","GOURDON, FR","2020-10-10","12.1"
"FRM00007535","GOURDON, FR","2020-10-11","8.3"
"FRM00007535","GOURDON, FR","2020-10-12","8.5"
"FRM00007535","GOURDON, FR","2020-10-13","9.7"
"FRM00007535","GOURDON, FR","2020-10-14","8.2"
"FRM00007535","GOURDON, FR","2020-10-15","8.2"
"FRM00007535","GOURDON, FR","2020-10-16","8.4"
"FRM00007535","GOURDON, FR","2020-10-17","7.7"
"FRM00007535","GOURDON, FR","2020-10-18","8.0"
"FRM00007535","GOURDON, FR","2020-10-19","12.4"
"FRM00007535","GOURDON, FR","2020-10-20","16.9"
"FRM00007535","GOURDON, FR","2020-10-21","19.3"
"FRM00007535","GOURDON, FR","2020-10-22","17.5"
"FRM00007535","GOURDON, FR","2020-10-23","13.9"
"FRM00007535","GOURDON, FR","2020-10-24","12.7"
"FRM00007535","GOURDON, FR","2020-10-25","11.7"
"FRM00007535","GOURDON, FR","2020-10-26","9.9"
"FRM00007535","GOURDON, FR","2020-10-27","10.8"
"FRM00007535","GOURDON, FR","2020-10-28","12.5"
"FRM00007535","GOURDON, FR","2020-10-29","12.2"
"FRM00007535","GOURDON, FR","2020-10-30","10.6"
"FRM00007535","GOURDON, FR","2020-10-31","12.4"
"FRM00007535","GOURDON, FR","2020-11-01","15.5"
"FRM00007535","GOURDON, FR","2020-11-02","16.4"
"FRM00007535","GOURDON, FR","2020-11-03","10.8"
"FRM00007535","GOURDON, FR","2020-11-04","6.5"
"FRM00007535","GOURDON, FR","2020-11-05","8.9"
"FRM00007535","GOURDON, FR","2020-11-06","15.7"
"FRM00007535","GOURDON, FR","2020-11-07","16.2"
"FRM00007535","GOURDON, FR","2020-11-08","14.9"
"FRM00007535","GOURDON, FR","2020-11-09","13.9"
"FRM00007535","GOURDON, FR","2020-11-10","11.6"
"FRM00007535","GOURDON, FR","2020-11-11","9.7"
"FRM00007535","GOURDON, FR","2020-11-12","13.3"
"FRM00007535","GOURDON, FR","2020-11-13","12.2"
"FRM00007535","GOURDON, FR","2020-11-14","14.0"
"FRM00007535","GOURDON, FR","2020-11-15","14.8"
"FRM00007535","GOURDON, FR","2020-11-16","9.7"
"FRM00007535","GOURDON, FR","2020-11-17","8.1"
"FRM00007535","GOURDON, FR","2020-11-18","12.8"
"FRM00007535","GOURDON, FR","2020-11-19","10.3"
"FRM00007535","GOURDON, FR","2020-11-20","4.8"
"FRM00007535","GOURDON, FR","2020-11-21","3.7"
"FRM00007535","GOURDON, FR","2020-11-22","4.1"
"FRM00007535","GOURDON, FR","2020-11-23","5.1"
"FRM00007535","GOURDON, FR","2020-11-24","7.1"
"FRM00007535","GOURDON, FR","2020-11-25","11.5"
"FRM00007535","GOURDON, FR","2020-11-26","11.9"
"FRM00007535","GOURDON, FR","2020-11-27","12.5"
"FRM00007535","GOURDON, FR","2020-11-28","11.9"
"FRM00007535","GOURDON, FR","2020-11-29","5.6"
"FRM00007535","GOURDON, FR","2020-11-30","2.1"
"FRM00007535","GOURDON, FR","2020-12-01","2.3"
"FRM00007535","GOURDON, FR","2020-12-02","3.1"
"FRM00007535","GOURDON, FR","2020-12-03","5.8"
"FRM00007535","GOURDON, FR","2020-12-04","4.8"
"FRM00007535","GOURDON, FR","2020-12-05","3.9"
"FRM00007535","GOURDON, FR","2020-12-06","4.9"
"FRM00007535","GOURDON, FR","2020-12-07","4.2"
"FRM00007535","GOURDON, FR","2020-12-08","3.9"
"FRM00007535","GOURDON, FR","2020-12-09","3.2"
"FRM00007535","GOURDON, FR","2020-12-10","6.8"
"FRM00007535","GOURDON, FR","2020-12-11","8.9"
"FRM00007535","GOURDON, FR","2020-12-12","8.1"
"FRM00007535","GOURDON, FR","2020-12-13","7.3"
"FRM00007535","GOURDON, FR","2020-12-14","10.7"
"FRM00007535","GOURDON, FR","2020-12-15","9.7"
"FRM00007535","GOURDON, FR","2020-12-16","9.7"
"FRM00007535","GOURDON, FR","2020-12-17","8.4"
"FRM00007535","GOURDON, FR","2020-12-18","7.4"
"FRM00007535","GOURDON, FR","2020-12-19","10.9"
"FRM00007535","GOURDON, FR","2020-12-20","8.6"
"FRM00007535","GOURDON, FR","2020-12-21","8.9"
"FRM00007535","GOURDON, FR","2020-12-22","12.6"
"FRM00007535","GOURDON, FR","2020-12-23","10.9"
"FRM00007535","GOURDON, FR","2020-12-24","7.6"
"FRM00007535","GOURDON, FR","2020-12-25","2.3"
"FRM00007535","GOURDON, FR","2020-12-26","0.6"
"FRM00007535","GOURDON, FR","2020-12-27","3.1"
"FRE00104040","LILLE LESQUIN, FR","2020-01-01","1.6"
"FRE00104040","LILLE LESQUIN, FR","2020-01-02","4.4"
"FRE00104040","LILLE LESQUIN, FR","2020-01-03","8.4"
"FRE00104040","LILLE LESQUIN, FR","2020-01-04","4.8"
"FRE00104040","LILLE LESQUIN, FR","2020-01-05","6.5"
"FRE00104040","LILLE LESQUIN, FR","2020-01-06","5.4"
"FRE00104040","LILLE LESQUIN, FR","2020-01-07","6.9"
"FRE00104040","LILLE LESQUIN, FR","2020-01-08","11.3"
"FRE00104040","LILLE LESQUIN, FR","2020-01-09","12.1"
"FRE00104040","LILLE LESQUIN, FR","2020-01-10","7.3"
"FRE00104040","LILLE LESQUIN, FR","2020-01-11","5.9"
"FRE00104040","LILLE LESQUIN, FR","2020-01-12","7.3"
"FRE00104040","LILLE LESQUIN, FR","2020-01-13","7.2"
"FRE00104040","LILLE LESQUIN, FR","2020-01-14","9.1"
"FRE00104040","LILLE LESQUIN, FR","2020-01-15","7.8"
"FRE00104040","LILLE LESQUIN, FR","2020-01-16","6.6"
"FRE00104040","LILLE LESQUIN, FR","2020-01-17","8.6"
"FRE00104040","LILLE LESQUIN, FR","2020-01-18","3.8"
"FRE00104040","LILLE LESQUIN, FR","2020-01-19","3.5"
"FRE00104040","LILLE LESQUIN, FR","2020-01-20","1.7"
"FRE00104040","LILLE LESQUIN, FR","2020-01-21","-0.1"
"FRE00104040","LILLE LESQUIN, FR","2020-01-22","1.1"
"FRE00104040","LILLE LESQUIN, FR","2020-01-23","3.2"
"FRE00104040","LILLE LESQUIN, FR","2020-01-24","1.0"
"FRE00104040","LILLE LESQUIN, FR","2020-01-25","1.7"
"FRE00104040","LILLE LESQUIN, FR","2020-01-26","5.5"
"FRE00104040","LILLE LESQUIN, FR","2020-01-27","8.3"
"FRE00104040","LILLE LESQUIN, FR","2020-01-28","5.5"
"FRE00104040","LILLE LESQUIN, FR","2020-01-29","5.2"
"FRE00104040","LILLE LESQUIN, FR","2020-01-30","7.4"
"FRE00104040","LILLE LESQUIN, FR","2020-01-31","11.3"
"FRE00104040","LILLE LESQUIN, FR","2020-02-01","10.9"
"FRE00104040","LILLE LESQUIN, FR","2020-02-02","10.3"
"FRE00104040","LILLE LESQUIN, FR","2020-02-03","9.9"
"FRE00104040","LILLE LESQUIN, FR","2020-02-04","6.1"
"FRE00104040","LILLE LESQUIN, FR","2020-02-05","6.7"
"FRE00104040","LILLE LESQUIN, FR","2020-02-06","4.2"
"FRE00104040","LILLE LESQUIN, FR","2020-02-07","4.4"
"FRE00104040","LILLE LESQUIN, FR","2020-02-08","8.3"
"FRE00104040","LILLE LESQUIN, FR","2020-02-09","8.6"
"FRE00104040","LILLE LESQUIN, FR","2020-02-10","8.3"
"FRE00104040","LILLE LESQUIN, FR","2020-02-11","6.5"
"FRE00104040","LILLE LESQUIN, FR","2020-02-12","5.6"
"FRE00104040","LILLE LESQUIN, FR","2020-02-13","6.9"
"FRE00104040","LILLE LESQUIN, FR","2020-02-14","7.7"
"FRE00104040","LILLE LESQUIN, FR","2020-02-15","10.1"
"FRE00104040","LILLE LESQUIN, FR","2020-02-16","12.4"
"FRE00104040","LILLE LESQUIN, FR","2020-02-17","8.2"
"FRE00104040","LILLE LESQUIN, FR","2020-02-18","7.1"
"FRE00104040","LILLE LESQUIN, FR","2020-02-19","6.4"
"FRE00104040","LILLE LESQUIN, FR","2020-02-20","8.3"
"FRE00104040","LILLE LESQUIN, FR","2020-02-21","6.1"
"FRE00104040","LILLE LESQUIN, FR","2020-02-22","8.3"
"FRE00104040","LILLE LESQUIN, FR","2020-02-23","10.6"
"FRE00104040","LILLE LESQUIN, FR","2020-02-24","9.1"
"FRE00104040","LILLE LESQUIN, FR","2020-02-25","7.3"
"FRE00104040","LILLE LESQUIN, FR","2020-02-26","4.6"
"FRE00104040","LILLE LESQUIN, FR","2020-02-27","2.9"
"FRE00104040","LILLE LESQUIN, FR","2020-02-28","3.9"
"FRE00104040","LILLE LESQUIN, FR","2020-02-29","8.3"
"FRE00104040","LILLE LESQUIN, FR","2020-03-01","6.4"
"FRE00104040","LILLE LESQUIN, FR","2020-03-02","5.9"
"FRE00104040","LILLE LESQUIN, FR","2020-03-03","4.8"
"FRE00104040","LILLE LESQUIN, FR","2020-03-04","5.5"
"FRE00104040","LILLE LESQUIN, FR","2020-03-05","7.4"
"FRE00104040","LILLE LESQUIN, FR","2020-03-06","6.4"
"FRE00104040","LILLE LESQUIN, FR","2020-03-07","6.3"
"FRE00104040","LILLE LESQUIN, FR","2020-03-08","7.8"
"FRE00104040","LILLE LESQUIN, FR","2020-03-09","7.9"
"FRE00104040","LILLE LESQUIN, FR","2020-03-10","10.7"
"FRE00104040","LILLE LESQUIN, FR","2020-03-11","12.4"
"FRE00104040","LILLE LESQUIN, FR","2020-03-12","9.3"
"FRE00104040","LILLE LESQUIN, FR","2020-03-13","7.6"
"FRE00104040","LILLE LESQUIN, FR","2020-03-14","7.2"
"FRE00104040","LILLE LESQUIN, FR","2020-03-15","9.6"
"FRE00104040","LILLE LESQUIN, FR","2020-03-16","8.1"
"FRE00104040","LILLE LESQUIN, FR","2020-03-17","7.6"
"FRE00104040","LILLE LESQUIN, FR","2020-03-18","10.1"
"FRE00104040","LILLE LESQUIN, FR","2020-03-19","9.4"
"FRE00104040","LILLE LESQUIN, FR","2020-03-20","7.5"
"FRE00104040","LILLE LESQUIN, FR","2020-03-21","6.5"
"FRE00104040","LILLE LESQUIN, FR","2020-03-22","6.1"
"FRE00104040","LILLE LESQUIN, FR","2020-03-23","5.8"
"FRE00104040","LILLE LESQUIN, FR","2020-03-24","5.9"
"FRE00104040","LILLE LESQUIN, FR","2020-03-25","6.4"
"FRE00104040","LILLE LESQUIN, FR","2020-03-26","6.8"
"FRE00104040","LILLE LESQUIN, FR","2020-03-27","7.7"
"FRE00104040","LILLE LESQUIN, FR","2020-03-28","8.6"
"FRE00104040","LILLE LESQUIN, FR","2020-03-29","5.3"
"FRE00104040","LILLE LESQUIN, FR","2020-03-30","4.7"
"FRE00104040","LILLE LESQUIN, FR","2020-03-31","5.6"
"FRE00104040","LILLE LESQUIN, FR","2020-04-01","5.7"
"FRE00104040","LILLE LESQUIN, FR","2020-04-02","7.2"
"FRE00104040","LILLE LESQUIN, FR","2020-04-03","8.9"
"FRE00104040","LILLE LESQUIN, FR","2020-04-04","10.2"
"FRE00104040","LILLE LESQUIN, FR","2020-04-05","13.2"
"FRE00104040","LILLE LESQUIN, FR","2020-04-06","12.6"
"FRE00104040","LILLE LESQUIN, FR","2020-04-07","13.4"
"FRE00104040","LILLE LESQUIN, FR","2020-04-08","17.4"
"FRE00104040","LILLE LESQUIN, FR","2020-04-09","16.8"
"FRE00104040","LILLE LESQUIN, FR","2020-04-10","16.3"
"FRE00104040","LILLE LESQUIN, FR","2020-04-11","16.4"
"FRE00104040","LILLE LESQUIN, FR","2020-04-12","16.0"
"FRE00104040","LILLE LESQUIN, FR","2020-04-13","9.9"
"FRE00104040","LILLE LESQUIN, FR","2020-04-14","6.9"
"FRE00104040","LILLE LESQUIN, FR","2020-04-15","10.8"
"FRE00104040","LILLE LESQUIN, FR","2020-04-16","14.7"
"FRE00104040","LILLE LESQUIN, FR","2020-04-17","14.9"
"FRE00104040","LILLE LESQUIN, FR","2020-04-18","10.8"
"FRE00104040","LILLE LESQUIN, FR","2020-04-19","12.0"
"FRE00104040","LILLE LESQUIN, FR","2020-04-20","14.2"
"FRE00104040","LILLE LESQUIN, FR","2020-04-21","14.8"
"FRE00104040","LILLE LESQUIN, FR","2020-04-22","16.3"
"FRE00104040","LILLE LESQUIN, FR","2020-04-23","16.8"
"FRE00104040","LILLE LESQUIN, FR","2020-04-24","13.2"
"FRE00104040","LILLE LESQUIN, FR","2020-04-25","10.3"
"FRE00104040","LILLE LESQUIN, FR","2020-04-26","11.7"
"FRE00104040","LILLE LESQUIN, FR","2020-04-27","15.4"
"FRE00104040","LILLE LESQUIN, FR","2020-04-28","12.3"
"FRE00104040","LILLE LESQUIN, FR","2020-04-29","12.3"
"FRE00104040","LILLE LESQUIN, FR","2020-04-30","8.8"
"FRE00104040","LILLE LESQUIN, FR","2020-05-01","8.3"
"FRE00104040","LILLE LESQUIN, FR","2020-05-02","11.2"
"FRE00104040","LILLE LESQUIN, FR","2020-05-03","10.9"
"FRE00104040","LILLE LESQUIN, FR","2020-05-04","12.9"
"FRE00104040","LILLE LESQUIN, FR","2020-05-05","11.3"
"FRE00104040","LILLE LESQUIN, FR","2020-05-06","12.9"
"FRE00104040","LILLE LESQUIN, FR","2020-05-07","14.9"
"FRE00104040","LILLE LESQUIN, FR","2020-05-08","16.8"
"FRE00104040","LILLE LESQUIN, FR","2020-05-09","18.8"
"FRE00104040","LILLE LESQUIN, FR","2020-05-10","15.1"
"FRE00104040","LILLE LESQUIN, FR","2020-05-11","9.4"
"FRE00104040","LILLE LESQUIN, FR","2020-05-12","8.7"
"FRE00104040","LILLE LESQUIN, FR","2020-05-13","9.2"
"FRE00104040","LILLE LESQUIN, FR","2020-05-14","9.4"
"FRE00104040","LILLE LESQUIN, FR","2020-05-15","11.1"
"FRE00104040","LILLE LESQUIN, FR","2020-05-16","11.8"
"FRE00104040","LILLE LESQUIN, FR","2020-05-17","13.6"
"FRE00104040","LILLE LESQUIN, FR","2020-05-18","15.5"
"FRE00104040","LILLE LESQUIN, FR","2020-05-19","17.1"
"FRE00104040","LILLE LESQUIN, FR","2020-05-20","19.6"
"FRE00104040","LILLE LESQUIN, FR","2020-05-21","21.9"
"FRE00104040","LILLE LESQUIN, FR","2020-05-22","18.4"
"FRE00104040","LILLE LESQUIN, FR","2020-05-23","14.9"
"FRE00104040","LILLE LESQUIN, FR","2020-05-24","14.7"
"FRE00104040","LILLE LESQUIN, FR","2020-05-25","17.6"
"FRE00104040","LILLE LESQUIN, FR","2020-05-26","18.4"
"FRE00104040","LILLE LESQUIN, FR","2020-05-27","18.1"
"FRE00104040","LILLE LESQUIN, FR","2020-05-28","16.6"
"FRE00104040","LILLE LESQUIN, FR","2020-05-29","17.8"
"FRE00104040","LILLE LESQUIN, FR","2020-05-30","19.4"
"FRE00104040","LILLE LESQUIN, FR","2020-05-31","19.2"
"FRE00104040","LILLE LESQUIN, FR","2020-06-01","20.8"
"FRE00104040","LILLE LESQUIN, FR","2020-06-02","21.1"
"FRE00104040","LILLE LESQUIN, FR","2020-06-03","18.1"
"FRE00104040","LILLE LESQUIN, FR","2020-06-04","13.7"
"FRE00104040","LILLE LESQUIN, FR","2020-06-05","7.8"
"FRE00104040","LILLE LESQUIN, FR","2020-06-06","12.1"
"FRE00104040","LILLE LESQUIN, FR","2020-06-07","14.1"
"FRE00104040","LILLE LESQUIN, FR","2020-06-08","12.6"
"FRE00104040","LILLE LESQUIN, FR","2020-06-09","13.6"
"FRE00104040","LILLE LESQUIN, FR","2020-06-10","14.1"
"FRE00104040","LILLE LESQUIN, FR","2020-06-11","12.9"
"FRE00104040","LILLE LESQUIN, FR","2020-06-12","17.1"
"FRE00104040","LILLE LESQUIN, FR","2020-06-13","19.4"
"FRE00104040","LILLE LESQUIN, FR","2020-06-14","18.9"
"FRE00104040","LILLE LESQUIN, FR","2020-06-15","19.2"
"FRE00104040","LILLE LESQUIN, FR","2020-06-16","15.9"
"FRE00104040","LILLE LESQUIN, FR","2020-06-17","13.2"
"FRE00104040","LILLE LESQUIN, FR","2020-06-18","16.8"
"FRE00104040","LILLE LESQUIN, FR","2020-06-19","16.4"
"FRE00104040","LILLE LESQUIN, FR","2020-06-20","17.8"
"FRE00104040","LILLE LESQUIN, FR","2020-06-21","16.8"
"FRE00104040","LILLE LESQUIN, FR","2020-06-22","17.8"
"FRE00104040","LILLE LESQUIN, FR","2020-06-23","21.6"
"FRE00104040","LILLE LESQUIN, FR","2020-06-24","25.4"
"FRE00104040","LILLE LESQUIN, FR","2020-06-25","25.6"
"FRE00104040","LILLE LESQUIN, FR","2020-06-26","21.2"
"FRE00104040","LILLE LESQUIN, FR","2020-06-27","18.6"
"FRE00104040","LILLE LESQUIN, FR","2020-06-28","17.7"
"FRE00104040","LILLE LESQUIN, FR","2020-06-29","15.9"
"FRE00104040","LILLE LESQUIN, FR","2020-06-30","16.9"
"FRE00104040","LILLE LESQUIN, FR","2020-07-01","15.9"
"FRE00104040","LILLE LESQUIN, FR","2020-07-02","17.7"
"FRE00104040","LILLE LESQUIN, FR","2020-07-03","17.4"
"FRE00104040","LILLE LESQUIN, FR","2020-07-04","17.7"
"FRE00104040","LILLE LESQUIN, FR","2020-07-05","18.1"
"FRE00104040","LILLE LESQUIN, FR","2020-07-06","15.7"
"FRE00104040","LILLE LESQUIN, FR","2020-07-07","16.8"
"FRE00104040","LILLE LESQUIN, FR","2020-07-08","16.2"
"FRE00104040","LILLE LESQUIN, FR","2020-07-09","19.7"
"FRE00104040","LILLE LESQUIN, FR","2020-07-10","17.0"
"FRE00104040","LILLE LESQUIN, FR","2020-07-11","15.7"
"FRE00104040","LILLE LESQUIN, FR","2020-07-12","17.0"
"FRE00104040","LILLE LESQUIN, FR","2020-07-13","19.5"
"FRE00104040","LILLE LESQUIN, FR","2020-07-14","16.6"
"FRE00104040","LILLE LESQUIN, FR","2020-07-15","16.8"
"FRE00104040","LILLE LESQUIN, FR","2020-07-16","16.4"
"FRE00104040","LILLE LESQUIN, FR","2020-07-17","20.7"
"FRE00104040","LILLE LESQUIN, FR","2020-07-18","19.5"
"FRE00104040","LILLE LESQUIN, FR","2020-07-19","18.1"
"FRE00104040","LILLE LESQUIN, FR","2020-07-20","17.6"
"FRE00104040","LILLE LESQUIN, FR","2020-07-21","16.7"
"FRE00104040","LILLE LESQUIN, FR","2020-07-22","16.9"
"FRE00104040","LILLE LESQUIN, FR","2020-07-23","19.3"
"FRE00104040","LILLE LESQUIN, FR","2020-07-24","19.5"
"FRE00104040","LILLE LESQUIN, FR","2020-07-25","18.7"
"FRE00104040","LILLE LESQUIN, FR","2020-07-26","18.6"
"FRE00104040","LILLE LESQUIN, FR","2020-07-27","20.6"
"FRE00104040","LILLE LESQUIN, FR","2020-07-28","18.6"
"FRE00104040","LILLE LESQUIN, FR","2020-07-29","17.9"
"FRE00104040","LILLE LESQUIN, FR","2020-07-30","22.2"
"FRE00104040","LILLE LESQUIN, FR","2020-07-31","27.6"
"FRE00104040","LILLE LESQUIN, FR","2020-08-01","21.8"
"FRE00104040","LILLE LESQUIN, FR","2020-08-02","18.8"
"FRE00104040","LILLE LESQUIN, FR","2020-08-03","16.7"
"FRE00104040","LILLE LESQUIN, FR","2020-08-04","18.0"
"FRE00104040","LILLE LESQUIN, FR","2020-08-05","21.9"
"FRE00104040","LILLE LESQUIN, FR","2020-08-06","24.7"
"FRE00104040","LILLE LESQUIN, FR","2020-08-07","27.7"
"FRE00104040","LILLE LESQUIN, FR","2020-08-08","29.1"
"FRE00104040","LILLE LESQUIN, FR","2020-08-09","29.9"
"FRE00104040","LILLE LESQUIN, FR","2020-08-10","27.6"
"FRE00104040","LILLE LESQUIN, FR","2020-08-11","28.1"
"FRE00104040","LILLE LESQUIN, FR","2020-08-12","28.1"
"FRE00104040","LILLE LESQUIN, FR","2020-08-13","25.1"
"FRE00104040","LILLE LESQUIN, FR","2020-08-14","20.7"
"FRE00104040","LILLE LESQUIN, FR","2020-08-15","17.1"
